FIPS,State,County,Date,Population
18163,Indiana,Vanderburgh,1990,165058
18165,Indiana,Vermillion,1990,16773
18167,Indiana,Vigo,1990,106107
18169,Indiana,Wabash,1990,35069
18171,Indiana,Warren,1990,8176
18173,Indiana,Warrick,1990,44920
18175,Indiana,Washington,1990,23717
18177,Indiana,Wayne,1990,71951
18179,Indiana,Wells,1990,25948
18181,Indiana,White,1990,23265
18183,Indiana,Whitley,1990,27651
19001,Iowa,Adair,1990,8409
19003,Iowa,Adams,1990,4866
19005,Iowa,Allamakee,1990,13855
19007,Iowa,Appanoose,1990,13743
19009,Iowa,Audubon,1990,7334
19011,Iowa,Benton,1990,22429
19013,Iowa,Black Hawk,1990,123798
19015,Iowa,Boone,1990,25186
19017,Iowa,Bremer,1990,22813
19019,Iowa,Buchanan,1990,20844
19021,Iowa,Buena Vista,1990,19965
19023,Iowa,Butler,1990,15731
19025,Iowa,Calhoun,1990,11508
19027,Iowa,Carroll,1990,21423
19029,Iowa,Cass,1990,15128
19031,Iowa,Cedar,1990,17381
19033,Iowa,Cerro Gordo,1990,46733
19035,Iowa,Cherokee,1990,14098
19037,Iowa,Chickasaw,1990,13295
19039,Iowa,Clarke,1990,8287
19041,Iowa,Clay,1990,17585
19043,Iowa,Clayton,1990,19054
19045,Iowa,Clinton,1990,51040
19047,Iowa,Crawford,1990,16775
19049,Iowa,Dallas,1990,29755
19051,Iowa,Davis,1990,8312
19053,Iowa,Decatur,1990,8338
19055,Iowa,Delaware,1990,18035
19057,Iowa,Des Moines,1990,42614
19059,Iowa,Dickinson,1990,14909
19061,Iowa,Dubuque,1990,86403
19063,Iowa,Emmet,1990,11569
19065,Iowa,Fayette,1990,21843
19067,Iowa,Floyd,1990,17058
19069,Iowa,Franklin,1990,11364
19071,Iowa,Fremont,1990,8226
19073,Iowa,Greene,1990,10045
19075,Iowa,Grundy,1990,12029
19077,Iowa,Guthrie,1990,10935
19079,Iowa,Hamilton,1990,16071
19081,Iowa,Hancock,1990,12638
19083,Iowa,Hardin,1990,19094
19085,Iowa,Harrison,1990,14730
19087,Iowa,Henry,1990,19226
19089,Iowa,Howard,1990,9809
19091,Iowa,Humboldt,1990,10756
19093,Iowa,Ida,1990,8365
19095,Iowa,Iowa,1990,14630
19097,Iowa,Jackson,1990,19950
19099,Iowa,Jasper,1990,34795
19101,Iowa,Jefferson,1990,16310
19103,Iowa,Johnson,1990,96119
19105,Iowa,Jones,1990,19444
19107,Iowa,Keokuk,1990,11624
19109,Iowa,Kossuth,1990,18591
19111,Iowa,Lee,1990,38687
19113,Iowa,Linn,1990,168767
19115,Iowa,Louisa,1990,11592
19117,Iowa,Lucas,1990,9070
19119,Iowa,Lyon,1990,11952
19121,Iowa,Madison,1990,12483
19123,Iowa,Mahaska,1990,21522
19125,Iowa,Marion,1990,30001
19127,Iowa,Marshall,1990,38276
19129,Iowa,Mills,1990,13202
19131,Iowa,Mitchell,1990,10928
19133,Iowa,Monona,1990,10034
19135,Iowa,Monroe,1990,8114
19137,Iowa,Montgomery,1990,12076
19139,Iowa,Muscatine,1990,39907
19141,Iowa,O'Brien,1990,15444
19143,Iowa,Osceola,1990,7267
19145,Iowa,Page,1990,16870
19147,Iowa,Palo Alto,1990,10669
19149,Iowa,Plymouth,1990,23388
19151,Iowa,Pocahontas,1990,9525
19153,Iowa,Polk,1990,327140
19155,Iowa,Pottawattamie,1990,82628
19157,Iowa,Poweshiek,1990,19033
19159,Iowa,Ringgold,1990,5420
19161,Iowa,Sac,1990,12324
19163,Iowa,Scott,1990,150979
19165,Iowa,Shelby,1990,13230
19167,Iowa,Sioux,1990,29903
19169,Iowa,Story,1990,74252
19171,Iowa,Tama,1990,17419
19173,Iowa,Taylor,1990,7114
19175,Iowa,Union,1990,12750
19177,Iowa,Van Buren,1990,7676
19179,Iowa,Wapello,1990,35687
19181,Iowa,Warren,1990,36033
19183,Iowa,Washington,1990,19612
19185,Iowa,Wayne,1990,7067
19187,Iowa,Webster,1990,40342
19189,Iowa,Winnebago,1990,12122
19191,Iowa,Winneshiek,1990,20847
19193,Iowa,Woodbury,1990,98276
19195,Iowa,Worth,1990,7991
19197,Iowa,Wright,1990,14269
20001,Kansas,Allen,1990,14638
20003,Kansas,Anderson,1990,7803
20005,Kansas,Atchison,1990,16932
20007,Kansas,Barber,1990,5874
20009,Kansas,Barton,1990,29382
20011,Kansas,Bourbon,1990,14966
20013,Kansas,Brown,1990,11128
20015,Kansas,Butler,1990,50580
20017,Kansas,Chase,1990,3021
20019,Kansas,Chautauqua,1990,4407
20021,Kansas,Cherokee,1990,21374
20023,Kansas,Cheyenne,1990,3243
20025,Kansas,Clark,1990,2418
20027,Kansas,Clay,1990,9158
20029,Kansas,Cloud,1990,11023
20031,Kansas,Coffey,1990,8404
20033,Kansas,Comanche,1990,2313
20035,Kansas,Cowley,1990,36915
20037,Kansas,Crawford,1990,35568
20039,Kansas,Decatur,1990,4021
20041,Kansas,Dickinson,1990,18958
20043,Kansas,Doniphan,1990,8134
20045,Kansas,Douglas,1990,81798
20047,Kansas,Edwards,1990,3787
20049,Kansas,Elk,1990,3327
20051,Kansas,Ellis,1990,26004
20053,Kansas,Ellsworth,1990,6586
20055,Kansas,Finney,1990,33070
20057,Kansas,Ford,1990,27463
20059,Kansas,Franklin,1990,21994
20061,Kansas,Geary,1990,30453
20063,Kansas,Gove,1990,3231
20065,Kansas,Graham,1990,3543
20067,Kansas,Grant,1990,7159
20069,Kansas,Gray,1990,5396
20071,Kansas,Greeley,1990,1774
20073,Kansas,Greenwood,1990,7847
20075,Kansas,Hamilton,1990,2388
20077,Kansas,Harper,1990,7124
20079,Kansas,Harvey,1990,31028
20081,Kansas,Haskell,1990,3886
20083,Kansas,Hodgeman,1990,2177
20085,Kansas,Jackson,1990,11525
20087,Kansas,Jefferson,1990,15905
20089,Kansas,Jewell,1990,4251
20091,Kansas,Johnson,1990,355054
20093,Kansas,Kearny,1990,4027
20095,Kansas,Kingman,1990,8292
20097,Kansas,Kiowa,1990,3660
20099,Kansas,Labette,1990,23693
20101,Kansas,Lane,1990,2375
20103,Kansas,Leavenworth,1990,64371
20105,Kansas,Lincoln,1990,3653
20107,Kansas,Linn,1990,8254
20109,Kansas,Logan,1990,3081
20111,Kansas,Lyon,1990,34732
20115,Kansas,Marion,1990,12888
20117,Kansas,Marshall,1990,11705
20113,Kansas,McPherson,1990,27268
20119,Kansas,Meade,1990,4247
20121,Kansas,Miami,1990,23466
20123,Kansas,Mitchell,1990,7203
20125,Kansas,Montgomery,1990,38816
20127,Kansas,Morris,1990,6198
20129,Kansas,Morton,1990,3480
20131,Kansas,Nemaha,1990,10446
20133,Kansas,Neosho,1990,17035
20135,Kansas,Ness,1990,4033
20137,Kansas,Norton,1990,5947
20139,Kansas,Osage,1990,15248
20141,Kansas,Osborne,1990,4867
20143,Kansas,Ottawa,1990,5634
20145,Kansas,Pawnee,1990,7555
20147,Kansas,Phillips,1990,6590
20149,Kansas,Pottawatomie,1990,16128
20151,Kansas,Pratt,1990,9702
20153,Kansas,Rawlins,1990,3404
20155,Kansas,Reno,1990,62389
20157,Kansas,Republic,1990,6482
20159,Kansas,Rice,1990,10610
20161,Kansas,Riley,1990,67139
20163,Kansas,Rooks,1990,6039
20165,Kansas,Rush,1990,3842
20167,Kansas,Russell,1990,7835
20169,Kansas,Saline,1990,49301
20171,Kansas,Scott,1990,5289
20173,Kansas,Sedgwick,1990,403662
20175,Kansas,Seward,1990,18743
20177,Kansas,Shawnee,1990,160976
20179,Kansas,Sheridan,1990,3043
20181,Kansas,Sherman,1990,6926
20183,Kansas,Smith,1990,5078
20185,Kansas,Stafford,1990,5365
20187,Kansas,Stanton,1990,2333
20189,Kansas,Stevens,1990,5048
20191,Kansas,Sumner,1990,25841
20193,Kansas,Thomas,1990,8258
20195,Kansas,Trego,1990,3694
20197,Kansas,Wabaunsee,1990,6603
20199,Kansas,Wallace,1990,1821
20201,Kansas,Washington,1990,7073
20203,Kansas,Wichita,1990,2758
20205,Kansas,Wilson,1990,10289
20207,Kansas,Woodson,1990,4116
20209,Kansas,Wyandotte,1990,161993
21001,Kentucky,Adair,1990,15360
21003,Kentucky,Allen,1990,14628
21005,Kentucky,Anderson,1990,14571
21007,Kentucky,Ballard,1990,7902
21009,Kentucky,Barren,1990,34001
21011,Kentucky,Bath,1990,9692
21013,Kentucky,Bell,1990,31506
21015,Kentucky,Boone,1990,57589
21017,Kentucky,Bourbon,1990,19236
21019,Kentucky,Boyd,1990,51150
21021,Kentucky,Boyle,1990,25641
21023,Kentucky,Bracken,1990,7766
21025,Kentucky,Breathitt,1990,15703
21027,Kentucky,Breckinridge,1990,16312
21029,Kentucky,Bullitt,1990,47567
21031,Kentucky,Butler,1990,11245
21033,Kentucky,Caldwell,1990,13232
21035,Kentucky,Calloway,1990,30735
21037,Kentucky,Campbell,1990,83866
21039,Kentucky,Carlisle,1990,5238
21041,Kentucky,Carroll,1990,9292
21043,Kentucky,Carter,1990,24340
21045,Kentucky,Casey,1990,14211
21047,Kentucky,Christian,1990,68941
21049,Kentucky,Clark,1990,29496
21051,Kentucky,Clay,1990,21746
21053,Kentucky,Clinton,1990,9135
21055,Kentucky,Crittenden,1990,9196
21057,Kentucky,Cumberland,1990,6784
21059,Kentucky,Daviess,1990,87189
21061,Kentucky,Edmonson,1990,10357
21063,Kentucky,Elliott,1990,6455
21065,Kentucky,Estill,1990,14614
21067,Kentucky,Fayette,1990,225366
21069,Kentucky,Fleming,1990,12292
21071,Kentucky,Floyd,1990,43586
21073,Kentucky,Franklin,1990,43781
21075,Kentucky,Fulton,1990,8271
21077,Kentucky,Gallatin,1990,5393
21079,Kentucky,Garrard,1990,11579
21081,Kentucky,Grant,1990,15737
21083,Kentucky,Graves,1990,33550
21085,Kentucky,Grayson,1990,21050
21087,Kentucky,Green,1990,10371
21089,Kentucky,Greenup,1990,36742
21091,Kentucky,Hancock,1990,7864
21093,Kentucky,Hardin,1990,89240
21095,Kentucky,Harlan,1990,36574
21097,Kentucky,Harrison,1990,16248
21099,Kentucky,Hart,1990,14890
21101,Kentucky,Henderson,1990,43044
21103,Kentucky,Henry,1990,12823
21105,Kentucky,Hickman,1990,5566
21107,Kentucky,Hopkins,1990,46126
21109,Kentucky,Jackson,1990,11955
21111,Kentucky,Jefferson,1990,664937
21113,Kentucky,Jessamine,1990,30508
21115,Kentucky,Johnson,1990,23248
21117,Kentucky,Kenton,1990,142031
21119,Kentucky,Knott,1990,17906
21121,Kentucky,Knox,1990,29676
21123,Kentucky,Larue,1990,11679
21125,Kentucky,Laurel,1990,43438
21127,Kentucky,Lawrence,1990,13998
21129,Kentucky,Lee,1990,7422
21131,Kentucky,Leslie,1990,13642
21133,Kentucky,Letcher,1990,27000
21135,Kentucky,Lewis,1990,13029
21137,Kentucky,Lincoln,1990,20045
21139,Kentucky,Livingston,1990,9062
21141,Kentucky,Logan,1990,24416
21143,Kentucky,Lyon,1990,6624
21151,Kentucky,Madison,1990,57508
21153,Kentucky,Magoffin,1990,13077
21155,Kentucky,Marion,1990,16499
21157,Kentucky,Marshall,1990,27205
21159,Kentucky,Martin,1990,12526
21161,Kentucky,Mason,1990,16666
21145,Kentucky,McCracken,1990,62879
21147,Kentucky,McCreary,1990,15603
21149,Kentucky,McLean,1990,9628
21163,Kentucky,Meade,1990,24170
21165,Kentucky,Menifee,1990,5092
21167,Kentucky,Mercer,1990,19148
21169,Kentucky,Metcalfe,1990,8963
21171,Kentucky,Monroe,1990,11401
21173,Kentucky,Montgomery,1990,19561
21175,Kentucky,Morgan,1990,11648
21177,Kentucky,Muhlenberg,1990,31318
21179,Kentucky,Nelson,1990,29710
21181,Kentucky,Nicholas,1990,6725
21183,Kentucky,Ohio,1990,21105
21185,Kentucky,Oldham,1990,33263
21187,Kentucky,Owen,1990,9035
21189,Kentucky,Owsley,1990,5036
21191,Kentucky,Pendleton,1990,12036
21193,Kentucky,Perry,1990,30283
21195,Kentucky,Pike,1990,72583
21197,Kentucky,Powell,1990,11686
21199,Kentucky,Pulaski,1990,49489
21201,Kentucky,Robertson,1990,2124
21203,Kentucky,Rockcastle,1990,14803
21205,Kentucky,Rowan,1990,20353
21207,Kentucky,Russell,1990,14716
21209,Kentucky,Scott,1990,23867
21211,Kentucky,Shelby,1990,24824
21213,Kentucky,Simpson,1990,15145
21215,Kentucky,Spencer,1990,6801
21217,Kentucky,Taylor,1990,21146
21219,Kentucky,Todd,1990,10940
21221,Kentucky,Trigg,1990,10361
21223,Kentucky,Trimble,1990,6090
21225,Kentucky,Union,1990,16557
21227,Kentucky,Warren,1990,76673
21229,Kentucky,Washington,1990,10441
21231,Kentucky,Wayne,1990,17468
21233,Kentucky,Webster,1990,13955
21235,Kentucky,Whitley,1990,33326
21237,Kentucky,Wolfe,1990,6503
21239,Kentucky,Woodford,1990,19955
22001,Louisiana,Acadia,1990,55882
22003,Louisiana,Allen,1990,21226
22005,Louisiana,Ascension,1990,58214
22007,Louisiana,Assumption,1990,22753
22009,Louisiana,Avoyelles,1990,39159
22011,Louisiana,Beauregard,1990,30083
22013,Louisiana,Bienville,1990,15979
22015,Louisiana,Bossier,1990,86088
22017,Louisiana,Caddo,1990,248253
22019,Louisiana,Calcasieu,1990,168134
22021,Louisiana,Caldwell,1990,9810
22023,Louisiana,Cameron,1990,9260
22025,Louisiana,Catahoula,1990,11065
22027,Louisiana,Claiborne,1990,17405
22029,Louisiana,Concordia,1990,20828
22031,Louisiana,De Soto,1990,25346
22033,Louisiana,E. Baton Rouge,1990,380105
22035,Louisiana,E. Carroll,1990,9709
22037,Louisiana,E. Feliciana,1990,19211
22039,Louisiana,Evangeline,1990,33274
22041,Louisiana,Franklin,1990,22387
22043,Louisiana,Grant,1990,17526
22045,Louisiana,Iberia,1990,68297
22047,Louisiana,Iberville,1990,31049
22049,Louisiana,Jackson,1990,15705
22051,Louisiana,Jefferson,1990,448306
22053,Louisiana,Jefferson Davis,1990,30722
22059,Louisiana,La Salle,1990,13662
22055,Louisiana,Lafayette,1990,164762
22057,Louisiana,Lafourche,1990,85860
22061,Louisiana,Lincoln,1990,41745
22063,Louisiana,Livingston,1990,70526
22065,Louisiana,Madison,1990,12463
22067,Louisiana,Morehouse,1990,31938
22069,Louisiana,Natchitoches,1990,36689
22071,Louisiana,Orleans,1990,496938
22073,Louisiana,Ouachita,1990,142191
22075,Louisiana,Plaquemines,1990,25575
22077,Louisiana,Pointe Coupee,1990,22540
22079,Louisiana,Rapides,1990,131556
22081,Louisiana,Red River,1990,9387
22083,Louisiana,Richland,1990,20629
22085,Louisiana,Sabine,1990,22646
22087,Louisiana,St. Bernard,1990,66631
22089,Louisiana,St. Charles,1990,42437
22091,Louisiana,St. Helena,1990,9874
22093,Louisiana,St. James,1990,20879
22095,Louisiana,St. John the Baptist,1990,39996
22097,Louisiana,St. Landry,1990,80331
22099,Louisiana,St. Martin,1990,43978
22101,Louisiana,St. Mary,1990,58086
22103,Louisiana,St. Tammany,1990,144508
22105,Louisiana,Tangipahoa,1990,85709
22107,Louisiana,Tensas,1990,7103
22109,Louisiana,Terrebonne,1990,96982
22111,Louisiana,Union,1990,20690
22113,Louisiana,Vermilion,1990,50055
22115,Louisiana,Vernon,1990,61961
22121,Louisiana,W. Baton Rouge,1990,19419
22123,Louisiana,W. Carroll,1990,12093
22125,Louisiana,W. Feliciana,1990,12915
22117,Louisiana,Washington,1990,43185
22119,Louisiana,Webster,1990,41989
22127,Louisiana,Winn,1990,16269
23001,Maine,Androscoggin,1990,105259
23003,Maine,Aroostook,1990,86936
23005,Maine,Cumberland,1990,243135
23007,Maine,Franklin,1990,29008
23009,Maine,Hancock,1990,46948
23011,Maine,Kennebec,1990,115904
23013,Maine,Knox,1990,36310
23015,Maine,Lincoln,1990,30357
23017,Maine,Oxford,1990,52602
23019,Maine,Penobscot,1990,146601
23021,Maine,Piscataquis,1990,18653
23023,Maine,Sagadahoc,1990,33535
23025,Maine,Somerset,1990,49767
23027,Maine,Waldo,1990,33018
23029,Maine,Washington,1990,35308
23031,Maine,York,1990,164587
24001,Maryland,Allegany,1990,74946
24003,Maryland,Anne Arundel,1990,427239
24005,Maryland,Baltimore,1990,692134
24510,Maryland,Baltimore (city),1990,736014
24009,Maryland,Calvert,1990,51372
24011,Maryland,Caroline,1990,27035
24013,Maryland,Carroll,1990,123372
24015,Maryland,Cecil,1990,71347
24017,Maryland,Charles,1990,101154
24019,Maryland,Dorchester,1990,30236
24021,Maryland,Frederick,1990,150208
24023,Maryland,Garrett,1990,28138
24025,Maryland,Harford,1990,182132
24027,Maryland,Howard,1990,187328
24029,Maryland,Kent,1990,17842
24031,Maryland,Montgomery,1990,757027
24033,Maryland,Prince George's,1990,729268
24035,Maryland,Queen Anne's,1990,33953
24039,Maryland,Somerset,1990,23440
24037,Maryland,St. Mary's,1990,75974
24041,Maryland,Talbot,1990,30549
24043,Maryland,Washington,1990,121393
24045,Maryland,Wicomico,1990,74339
24047,Maryland,Worcester,1990,35028
25001,Massachusetts,Barnstable,1990,186605
25003,Massachusetts,Berkshire,1990,139352
25005,Massachusetts,Bristol,1990,506325
25007,Massachusetts,Dukes,1990,11639
25009,Massachusetts,Essex,1990,670080
25011,Massachusetts,Franklin,1990,70092
25013,Massachusetts,Hampden,1990,456310
25015,Massachusetts,Hampshire,1990,146568
25017,Massachusetts,Middlesex,1990,1398468
25019,Massachusetts,Nantucket,1990,6012
25021,Massachusetts,Norfolk,1990,616087
25023,Massachusetts,Plymouth,1990,435276
25025,Massachusetts,Suffolk,1990,663906
25027,Massachusetts,Worcester,1990,709705
26001,Michigan,Alcona,1990,10145
26003,Michigan,Alger,1990,8972
26005,Michigan,Allegan,1990,90509
26007,Michigan,Alpena,1990,30605
26009,Michigan,Antrim,1990,18185
26011,Michigan,Arenac,1990,14931
26013,Michigan,Baraga,1990,7954
26015,Michigan,Barry,1990,50057
26017,Michigan,Bay,1990,111723
26019,Michigan,Benzie,1990,12200
26021,Michigan,Berrien,1990,161378
26023,Michigan,Branch,1990,41502
26025,Michigan,Calhoun,1990,135982
26027,Michigan,Cass,1990,49477
26029,Michigan,Charlevoix,1990,21468
26031,Michigan,Cheboygan,1990,21398
26033,Michigan,Chippewa,1990,34604
26035,Michigan,Clare,1990,24952
26037,Michigan,Clinton,1990,57883
26039,Michigan,Crawford,1990,12260
26041,Michigan,Delta,1990,37780
26043,Michigan,Dickinson,1990,26831
26045,Michigan,Eaton,1990,92879
26047,Michigan,Emmet,1990,25040
26049,Michigan,Genesee,1990,430459
26051,Michigan,Gladwin,1990,21896
26053,Michigan,Gogebic,1990,18052
26055,Michigan,Grand Traverse,1990,64273
26057,Michigan,Gratiot,1990,38982
26059,Michigan,Hillsdale,1990,43431
26061,Michigan,Houghton,1990,35446
26063,Michigan,Huron,1990,34951
26065,Michigan,Ingham,1990,281912
26067,Michigan,Ionia,1990,57024
26069,Michigan,Iosco,1990,30209
26071,Michigan,Iron,1990,13175
26073,Michigan,Isabella,1990,54624
26075,Michigan,Jackson,1990,149756
26077,Michigan,Kalamazoo,1990,223411
26079,Michigan,Kalkaska,1990,13497
26081,Michigan,Kent,1990,500631
26083,Michigan,Keweenaw,1990,1701
26085,Michigan,Lake,1990,8583
26087,Michigan,Lapeer,1990,74768
26089,Michigan,Leelanau,1990,16527
26091,Michigan,Lenawee,1990,91476
26093,Michigan,Livingston,1990,115645
26095,Michigan,Luce,1990,5763
26097,Michigan,Mackinac,1990,10674
26099,Michigan,Macomb,1990,717400
26101,Michigan,Manistee,1990,21265
26103,Michigan,Marquette,1990,70887
26105,Michigan,Mason,1990,25537
26107,Michigan,Mecosta,1990,37308
26109,Michigan,Menominee,1990,24920
26111,Michigan,Midland,1990,75651
26113,Michigan,Missaukee,1990,12147
26115,Michigan,Monroe,1990,133600
26117,Michigan,Montcalm,1990,53059
26119,Michigan,Montmorency,1990,8936
26121,Michigan,Muskegon,1990,158983
26123,Michigan,Newaygo,1990,38202
26125,Michigan,Oakland,1990,1083592
26127,Michigan,Oceana,1990,22454
26129,Michigan,Ogemaw,1990,18681
26131,Michigan,Ontonagon,1990,8854
26133,Michigan,Osceola,1990,20146
26135,Michigan,Oscoda,1990,7842
26137,Michigan,Otsego,1990,17957
26139,Michigan,Ottawa,1990,187768
26141,Michigan,Presque Isle,1990,13743
26143,Michigan,Roscommon,1990,19776
26145,Michigan,Saginaw,1990,211946
26151,Michigan,Sanilac,1990,39928
26153,Michigan,Schoolcraft,1990,8302
26155,Michigan,Shiawassee,1990,69770
26147,Michigan,St. Clair,1990,145607
26149,Michigan,St. Joseph,1990,58913
26157,Michigan,Tuscola,1990,55498
26159,Michigan,Van Buren,1990,70060
26161,Michigan,Washtenaw,1990,282937
26163,Michigan,Wayne,1990,2111687
26165,Michigan,Wexford,1990,26360
27001,Minnesota,Aitkin,1990,12425
27003,Minnesota,Anoka,1990,243641
27005,Minnesota,Becker,1990,27881
27007,Minnesota,Beltrami,1990,34384
27009,Minnesota,Benton,1990,30185
27011,Minnesota,Big Stone,1990,6285
27013,Minnesota,Blue Earth,1990,54044
27015,Minnesota,Brown,1990,26984
27017,Minnesota,Carlton,1990,29259
27019,Minnesota,Carver,1990,47915
27021,Minnesota,Cass,1990,21791
27023,Minnesota,Chippewa,1990,13228
27025,Minnesota,Chisago,1990,30521
27027,Minnesota,Clay,1990,50422
27029,Minnesota,Clearwater,1990,8309
27031,Minnesota,Cook,1990,3868
27033,Minnesota,Cottonwood,1990,12694
27035,Minnesota,Crow Wing,1990,44249
27037,Minnesota,Dakota,1990,275227
27039,Minnesota,Dodge,1990,15731
27041,Minnesota,Douglas,1990,28674
27043,Minnesota,Faribault,1990,16937
27045,Minnesota,Fillmore,1990,20777
27047,Minnesota,Freeborn,1990,33060
27049,Minnesota,Goodhue,1990,40690
27051,Minnesota,Grant,1990,6246
27053,Minnesota,Hennepin,1990,1032431
27055,Minnesota,Houston,1990,18497
27057,Minnesota,Hubbard,1990,14939
27059,Minnesota,Isanti,1990,25921
27061,Minnesota,Itasca,1990,40863
27063,Minnesota,Jackson,1990,11677
27065,Minnesota,Kanabec,1990,12802
27067,Minnesota,Kandiyohi,1990,38761
27069,Minnesota,Kittson,1990,5767
27071,Minnesota,Koochiching,1990,16299
27073,Minnesota,Lac qui Parle,1990,8924
27075,Minnesota,Lake,1990,10415
27077,Minnesota,Lake of the Woods,1990,4076
27079,Minnesota,Le Sueur,1990,23239
27081,Minnesota,Lincoln,1990,6890
27083,Minnesota,Lyon,1990,24789
27087,Minnesota,Mahnomen,1990,5044
27089,Minnesota,Marshall,1990,10993
27091,Minnesota,Martin,1990,22914
27085,Minnesota,McLeod,1990,32030
27093,Minnesota,Meeker,1990,20846
27095,Minnesota,Mille Lacs,1990,18670
27097,Minnesota,Morrison,1990,29604
27099,Minnesota,Mower,1990,37385
27101,Minnesota,Murray,1990,9660
27103,Minnesota,Nicollet,1990,28076
27105,Minnesota,Nobles,1990,20098
27107,Minnesota,Norman,1990,7975
27109,Minnesota,Olmsted,1990,106470
27111,Minnesota,Otter Tail,1990,50714
27113,Minnesota,Pennington,1990,13306
27115,Minnesota,Pine,1990,21264
27117,Minnesota,Pipestone,1990,10491
27119,Minnesota,Polk,1990,32498
27121,Minnesota,Pope,1990,10745
27123,Minnesota,Ramsey,1990,485765
27125,Minnesota,Red Lake,1990,4525
27127,Minnesota,Redwood,1990,17254
27129,Minnesota,Renville,1990,17673
27131,Minnesota,Rice,1990,49183
27133,Minnesota,Rock,1990,9806
27135,Minnesota,Roseau,1990,15026
27139,Minnesota,Scott,1990,57846
27141,Minnesota,Sherburne,1990,41945
27143,Minnesota,Sibley,1990,14366
27137,Minnesota,St. Louis,1990,198213
27145,Minnesota,Stearns,1990,118791
27147,Minnesota,Steele,1990,30729
27149,Minnesota,Stevens,1990,10634
27151,Minnesota,Swift,1990,10724
27153,Minnesota,Todd,1990,23363
27155,Minnesota,Traverse,1990,4463
27157,Minnesota,Wabasha,1990,19744
27159,Minnesota,Wadena,1990,13154
27161,Minnesota,Waseca,1990,18079
27163,Minnesota,Washington,1990,145896
27165,Minnesota,Watonwan,1990,11682
27167,Minnesota,Wilkin,1990,7516
27169,Minnesota,Winona,1990,47828
27171,Minnesota,Wright,1990,68710
27173,Minnesota,Yellow Medicine,1990,11684
28001,Mississippi,Adams,1990,35356
28003,Mississippi,Alcorn,1990,31722
28005,Mississippi,Amite,1990,13328
28007,Mississippi,Attala,1990,18481
28009,Mississippi,Benton,1990,8046
28011,Mississippi,Bolivar,1990,41875
28013,Mississippi,Calhoun,1990,14908
28015,Mississippi,Carroll,1990,9237
28017,Mississippi,Chickasaw,1990,18085
28019,Mississippi,Choctaw,1990,9071
28021,Mississippi,Claiborne,1990,11370
28023,Mississippi,Clarke,1990,17313
28025,Mississippi,Clay,1990,21120
28027,Mississippi,Coahoma,1990,31665
28029,Mississippi,Copiah,1990,27592
28031,Mississippi,Covington,1990,16527
28033,Mississippi,DeSoto,1990,67910
28035,Mississippi,Forrest,1990,68314
28037,Mississippi,Franklin,1990,8377
28039,Mississippi,George,1990,16673
28041,Mississippi,Greene,1990,10220
28043,Mississippi,Grenada,1990,21555
28045,Mississippi,Hancock,1990,31760
28047,Mississippi,Harrison,1990,165365
28049,Mississippi,Hinds,1990,254441
28051,Mississippi,Holmes,1990,21604
28053,Mississippi,Humphreys,1990,12134
28055,Mississippi,Issaquena,1990,1909
28057,Mississippi,Itawamba,1990,20017
28059,Mississippi,Jackson,1990,115243
28061,Mississippi,Jasper,1990,17114
28063,Mississippi,Jefferson,1990,8653
28065,Mississippi,Jefferson Davis,1990,14051
28067,Mississippi,Jones,1990,62031
28069,Mississippi,Kemper,1990,10356
28071,Mississippi,Lafayette,1990,31826
28073,Mississippi,Lamar,1990,30424
28075,Mississippi,Lauderdale,1990,75555
28077,Mississippi,Lawrence,1990,12458
28079,Mississippi,Leake,1990,18436
28081,Mississippi,Lee,1990,65581
28083,Mississippi,Leflore,1990,37341
28085,Mississippi,Lincoln,1990,30278
28087,Mississippi,Lowndes,1990,59308
28089,Mississippi,Madison,1990,53794
28091,Mississippi,Marion,1990,25544
28093,Mississippi,Marshall,1990,30361
28095,Mississippi,Monroe,1990,36582
28097,Mississippi,Montgomery,1990,12388
28099,Mississippi,Neshoba,1990,24800
28101,Mississippi,Newton,1990,20291
28103,Mississippi,Noxubee,1990,12604
28105,Mississippi,Oktibbeha,1990,38375
28107,Mississippi,Panola,1990,29996
28109,Mississippi,Pearl River,1990,38714
28111,Mississippi,Perry,1990,10865
28113,Mississippi,Pike,1990,36882
28115,Mississippi,Pontotoc,1990,22237
28117,Mississippi,Prentiss,1990,23278
28119,Mississippi,Quitman,1990,10490
28121,Mississippi,Rankin,1990,87161
28123,Mississippi,Scott,1990,24137
28125,Mississippi,Sharkey,1990,7066
28127,Mississippi,Simpson,1990,23953
28129,Mississippi,Smith,1990,14798
28131,Mississippi,Stone,1990,10750
28133,Mississippi,Sunflower,1990,32867
28135,Mississippi,Tallahatchie,1990,15210
28137,Mississippi,Tate,1990,21432
